location,city,latitude,longitude,price,numBathrooms,numBalconies,isNegotiable,SecurityDeposit,Status,Size_ft²,BHK,rooms_num,property_type,verification_days
Poorvi Pitampura,Delhi,28.70433044,77.14995575,31000,2,1,0,62000,Semi-Furnished,900,1,3,Independent Floor,1095.0
Powai,Mumbai,19.12780571,72.89354706,55000,2,0,0,0,Semi-Furnished,800,1,1,Apartment,11.0
Chattarpur,Delhi,28.50008965,77.18770599,15000,2,0,0,0,Semi-Furnished,800,1,2,Apartment,25.0
Viman Nagar,Pune,18.56800461,73.91990662,27000,1,0,0,0,Furnished,650,1,1,Apartment,0.5833333333333334
Vishrantwadi,Pune,18.57260513,73.87820435,12500,1,0,0,0,Furnished,350,0,1,Studio Apartment,4.0
Bhandup West,Mumbai,19.15110016,72.94132233,27000,1,0,0,0,Furnished,850,1,2,Apartment,1095.0
Wagholi,Pune,18.58697319,74.00184631,12000,2,2,0,30000,Semi-Furnished,985,1,2,Apartment,365.0
Chembur,Mumbai,19.06293297,72.89239502,68000,2,0,0,0,Unfurnished,900,1,2,Apartment,30.0
kesnand,Pune,18.57319069,74.02413177,8000,2,1,1,20000,Unfurnished,750,1,2,Independent House,30.0
Vasant Kunj,Delhi,28.52631378,77.14366913,401010,4,2,0,1010120,Unfurnished,5896,1,4,Independent House,60.0
Defence Colony,Delhi,28.57183075,77.23332977,381812,3,2,0,1010118,Unfurnished,2741,1,3,Independent Floor,60.0
Ghansoli,Mumbai,19.12706566,73.00237274,52000,2,4,1,160000,Furnished,1254,1,2,Apartment,60.0
Yerawada,Pune,18.5519352,73.88988495,75000,1,1,1,30000,Unfurnished,611,1,1,Apartment,365.0
Sopan Baug,Pune,18.5219593,73.90532684,36000,3,0,0,0,Unfurnished,1200,1,3,Apartment,1095.0
Wadgaon Sheri,Pune,18.55347443,73.9198761,30000,2,0,0,0,Unfurnished,950,1,2,Apartment,12.0
Balewadi,Pune,18.57930565,73.77367401,24500,2,2,1,100000,Semi-Furnished,1311,1,2,Apartment,1460.0
Panvel,Mumbai,19.00629807,73.10330963,21000,2,0,0,0,Unfurnished,1100,1,2,Apartment,30.0
Lohegaon,Pune,18.62072754,73.91501617,23000,2,0,0,0,Semi-Furnished,900,1,2,Apartment,25.0
Wakad,Pune,18.60131454,73.77529907,40000,3,0,0,0,Semi-Furnished,1555,1,3,Apartment,18.0
Vasant Kunj,Delhi,28.52631378,77.14366913,250000,4,1,1,250000,Semi-Furnished,5200,1,3,Apartment,180.0
Vadgaon Budruk,Pune,18.45780182,73.83157349,13500,2,2,0,40000,Semi-Furnished,985,1,2,Apartment,1460.0
Andheri East,Mumbai,19.11979485,72.8820343,45000,1,0,0,0,Furnished,600,1,1,Apartment,5.0
Thane West,Mumbai,19.22232819,72.98812103,25000,2,0,0,100000,Semi-Furnished,980,1,2,Apartment,365.0
Shanti Niketan,Delhi,28.57792091,77.16937256,1010102,9,6,0,3010111,Unfurnished,9841,1,9,Independent House,1095.0
Chattarpur,Delhi,28.49946976,77.19647217,352925,4,2,0,1010202,Unfurnished,5896,1,4,Villa,150.0
Belapur,Mumbai,19.0361557,73.02041626,26000,3,0,0,0,Unfurnished,1350,1,3,Apartment,9.0
Chinchwad,Pune,18.63115883,73.79122162,8000,2,0,0,0,Furnished,300,1,1,Independent House,10.0
Golf Links,Delhi,28.59763908,77.23332977,301101,4,2,0,1011010,Unfurnished,6521,1,5,Independent Floor,180.0
Prabhadevi,Mumbai,19.01498032,72.82868195,125000,2,0,0,0,Furnished,1100,1,2,Apartment,4.0
Ghansoli,Mumbai,19.12399673,72.9980545,36000,2,2,1,95000,Unfurnished,1200,1,2,Apartment,60.0
Goregaon East,Mumbai,19.15395355,72.88471222,16000,1,0,0,0,Unfurnished,535,1,1,Apartment,1095.0
Ghansoli,Mumbai,19.12399673,72.9980545,55000,2,4,1,150000,Unfurnished,1214,1,2,Apartment,180.0
Chikhali,Pune,18.67205238,73.83763885,17500,2,1,1,50000,Unfurnished,1085,1,2,Apartment,365.0
Andheri East,Mumbai,19.12584686,72.85384369,47000,2,0,0,0,Unfurnished,600,1,1,Apartment,21.0
Uttam Nagar,Delhi,28.61945724,77.05670929,12000,1,0,0,0,Furnished,600,1,1,Independent Floor,30.0
Greater Kailash II,Delhi,28.53174019,77.24913788,504015,4,2,0,1549191,Unfurnished,5896,1,4,Independent House,180.0
Hauz Khas,Delhi,28.55016518,77.19645691,150000,5,0,0,0,Semi-Furnished,2700,1,4,Independent Floor,15.0
Goregaon East,Mumbai,19.15562439,72.88517761,14000,1,0,0,0,Semi-Furnished,344,0,1,Studio Apartment,1095.0
Juhu Scheme,Mumbai,19.10780334,72.82821655,125000,2,2,1,250000,Furnished,1000,1,2,Apartment,180.0
Dabri,Delhi,28.60906982,77.08935547,10000,2,0,0,0,Semi-Furnished,450,1,2,Independent House,30.0
Rajinder Nagar,Delhi,28.63493347,77.17928314,78000,3,0,0,0,Furnished,1350,1,3,Independent Floor,9.0
Wadgaon Budruk,Pune,18.46157646,73.81690979,14500,1,1,0,30000,Semi-Furnished,610,1,1,Apartment,1460.0
Badlapur East,Mumbai,19.144207,73.24699402,3000,1,0,0,0,Unfurnished,450,0,1,Studio Apartment,1095.0
Wakad,Pune,18.59894371,73.76527405,25000,3,0,0,0,Semi-Furnished,1336,1,3,Apartment,1095.0
Chattarpur,Delhi,28.49941444,77.18951416,30000,2,0,0,0,Semi-Furnished,1750,1,3,Independent Floor,30.0
Andheri West,Mumbai,19.14388466,72.82450867,100000,2,0,0,0,Furnished,750,1,2,Apartment,13.0
Lohegaon,Pune,18.60496521,73.91372681,20000,2,0,0,50000,Unfurnished,833,1,2,Apartment,0.0416666666666666
Malad West,Mumbai,19.19438171,72.83082581,70000,2,0,0,0,Unfurnished,1250,1,3,Apartment,0.4166666666666667
Powai,Mumbai,19.12278938,72.91297913,65000,2,0,0,0,Unfurnished,880,1,2,Apartment,18.0
Hinjewadi,Pune,18.60608673,73.6888504,8500,2,1,1,25000,Semi-Furnished,544,1,2,Apartment,4.0
Kalamboli,Mumbai,19.03683662,73.090065,70000,4,0,0,0,Furnished,2000,1,4,Apartment,60.0
Chembur,Mumbai,19.05235672,72.9146347,75000,1,0,0,0,Unfurnished,1000,1,2,Apartment,240.0
Kharghar,Mumbai,19.04418373,73.07123566,32000,3,3,0,100000,Unfurnished,1700,1,3,Apartment,365.0
Sector 19 Dwarka,Delhi,28.57611275,77.04671478,25000,2,0,0,0,Furnished,900,1,2,Independent Floor,12.0
Chembur,Mumbai,19.05700111,72.90486145,55000,2,0,0,0,Unfurnished,750,1,2,Apartment,30.0
Patparganj,Delhi,28.62023735,77.29225922,18000,2,1,0,36000,Furnished,750,1,1,Apartment,365.0
Jor bagh,Delhi,28.67728996,77.15930176,1448184,4,3,0,4255649,Unfurnished,5896,1,4,Villa,180.0
Goregaon West,Mumbai,19.16604233,72.83409119,30000,1,0,0,125000,Semi-Furnished,420,1,1,Apartment,20.0
Hinjewadi,Pune,18.60222626,73.73621368,13500,3,0,0,0,Furnished,900,1,2,Apartment,1095.0
Sector 19 Dwarka,Delhi,28.57741356,77.04174805,40000,3,0,0,0,Semi-Furnished,1800,1,3,Apartment,19.0
Pitampura,Delhi,28.6989975,77.1384201,70000,3,0,0,0,Furnished,1800,1,3,Independent Floor,30.0
Mulund West,Mumbai,19.16048431,72.94541931,42000,2,0,0,0,Unfurnished,950,1,2,Apartment,1095.0
Akurdi,Pune,18.64679909,73.78308105,24000,3,0,1,75000,Semi-Furnished,1171,1,3,Apartment,60.0
West End,Delhi,28.57413292,77.16131592,310102,3,2,0,1818188,Unfurnished,2856,1,3,Independent Floor,60.0
Warje Malwadi,Pune,18.47966194,73.80402374,17500,2,1,1,50000,Semi-Furnished,1000,1,2,Apartment,365.0
Kalyan West,Mumbai,19.26565742,73.13835144,9000,2,1,0,50000,Semi-Furnished,750,1,1,Apartment,365.0
Wakad,Pune,18.59722519,73.77924347,36000,2,0,0,0,Furnished,1200,1,2,Apartment,17.0
Greater Kailash,Delhi,28.53805542,77.24464417,150000,4,0,1,150000,Semi-Furnished,3600,1,4,Apartment,3.0
Ghansoli,Mumbai,19.12528038,72.9990387,34500,2,3,1,95000,Semi-Furnished,684,1,1,Apartment,30.0
Wagholi,Pune,18.58279419,73.97045135,24000,3,0,0,0,Furnished,1710,1,3,Apartment,1095.0
Gagan Vihar,Delhi,28.70855713,77.32802582,10000,2,0,0,0,Semi-Furnished,1162,1,2,Apartment,30.0
Tuglak Road,Delhi,28.59545326,77.21033478,1102020,4,2,0,4011005,Unfurnished,6251,1,5,Independent House,365.0
New Friends Colony,Delhi,28.56705093,77.27355957,301012,4,2,0,1010104,Unfurnished,6521,1,4,Independent Floor,150.0
Goregaon East,Mumbai,19.17181015,72.87014771,86000,4,0,1,500000,Semi-Furnished,2465,1,4,Apartment,1095.0
Sagar Pur,Delhi,28.60399246,77.10236359,12000,2,0,0,0,Semi-Furnished,540,1,2,Independent Floor,18.0
Khirki Extension,Delhi,28.53253174,77.21799469,15000,1,0,0,0,Unfurnished,750,1,1,Apartment,365.0
Golf Links,Delhi,28.59763908,77.23332977,2010101,4,2,0,6404104,Unfurnished,6521,1,5,Villa,365.0
Sector 4 Dwarka,Delhi,28.60118866,77.04846954,35000,3,0,0,0,Semi-Furnished,1900,1,3,Apartment,60.0
Andheri East,Mumbai,19.12223244,72.86806488,125000,3,0,0,0,Semi-Furnished,1850,1,3,Apartment,60.0
Ghansoli,Mumbai,19.12399673,72.9980545,31000,2,1,0,95000,Furnished,640,1,1,Apartment,60.0
Ghansoli,Mumbai,19.12399673,72.9980545,20000,2,3,1,60000,Unfurnished,645,1,1,Apartment,60.0
Dombivli (West),Mumbai,19.21887779,73.08082581,7500,1,0,0,0,Unfurnished,450,1,1,Apartment,365.0
Navjeevan Vihar,Delhi,28.53347588,77.19955444,301022,3,2,0,1010220,Unfurnished,2856,1,3,Independent Floor,150.0
Ghansoli,Mumbai,19.11484909,73.00028992,30000,1,0,0,100000,Semi-Furnished,594,1,1,Apartment,180.0
Kothrud,Pune,18.50799751,73.79019165,13500,1,1,0,40000,Unfurnished,600,1,1,Apartment,30.0
Kharghar,Mumbai,19.03384018,73.07701874,35000,3,0,0,100000,Semi-Furnished,1502,1,3,Apartment,365.0
Badlapur East,Mumbai,19.14508629,73.24726868,6000,2,3,0,25000,Unfurnished,444,1,1,Apartment,180.0
Mira Road East,Mumbai,19.13683128,72.86800385,17500,1,0,0,0,Furnished,300,0,1,Studio Apartment,30.0
Yojna Vihar,Delhi,28.66212463,77.31593323,19000,2,2,1,38000,Unfurnished,150,1,1,Independent Floor,30.0
Hinjewadi,Pune,18.5936203,73.73013306,17500,2,2,0,50000,Unfurnished,1000,1,2,Apartment,1095.0
Greater kailash 1,Delhi,28.55175018,77.23332977,301022,3,2,0,1810220,Unfurnished,2856,1,3,Independent Floor,150.0
Mahape,Mumbai,19.11924934,73.02577209,58000,2,4,1,160000,Unfurnished,2200,1,3,Apartment,60.0
Dahisar,Mumbai,19.26166916,72.87430573,16000,2,0,0,0,Semi-Furnished,900,1,2,Apartment,730.0
Gagan Vihar,Delhi,28.70855713,77.32802582,13000,2,0,0,0,Semi-Furnished,1514,1,3,Apartment,7.0
Tingre Nagar,Pune,18.57963943,73.88426208,22000,2,0,0,60000,Unfurnished,1000,1,2,Apartment,60.0
Vasant Vihar,Delhi,28.55988312,77.15867615,150000,5,0,0,0,Semi-Furnished,3200,1,4,Independent Floor,15.0
Powai,Mumbai,19.12298775,72.91321564,70000,2,0,0,0,Semi-Furnished,1020,1,2,Apartment,30.0
Greater Kailash II,Delhi,28.53174019,77.24913788,401010,4,2,0,1818282,Unfurnished,6521,1,5,Independent Floor,150.0
Parel,Mumbai,19.00310326,72.85025024,140000,1,0,0,0,Semi-Furnished,1350,1,3,Apartment,30.0
Mundhwa,Pune,18.54350471,73.95081329,29000,2,0,0,0,Semi-Furnished,1072,1,2,Apartment,0.0256944444444444
Safdarjung Enclave,Delhi,28.56125832,77.19052124,401015,4,2,0,1022002,Unfurnished,6521,1,4,Independent Floor,365.0
Mahim,Mumbai,19.03515244,72.84044647,85000,2,0,0,0,Semi-Furnished,800,1,2,Apartment,11.0
Koproli,Mumbai,19.01293373,73.15991211,8500,2,0,0,0,Unfurnished,980,1,2,Apartment,30.0
Pimple Saudagar,Pune,18.59526443,73.78869629,20000,2,0,0,0,Semi-Furnished,1000,1,2,Apartment,1460.0
Worli,Mumbai,18.99875069,72.81726837,300000,4,0,1,600000,Furnished,1751,1,3,Apartment,16.0
Janakpuri,Delhi,28.62119293,77.09102631,25000,1,0,0,0,Semi-Furnished,780,1,2,Independent Floor,19.0
Andheri West,Mumbai,19.13883018,72.80986786,75000,2,0,1,300000,Furnished,1024,1,2,Apartment,60.0
Anand Niketan,Delhi,28.57893944,77.16504669,274181,3,2,0,754224,Unfurnished,2856,1,3,Independent Floor,180.0
Wagholi,Pune,18.58126259,73.98873901,12500,2,2,0,30000,Unfurnished,980,1,2,Apartment,365.0
Santacruz West,Mumbai,19.08271599,72.83628082,55000,2,0,0,0,Unfurnished,800,1,2,Apartment,1095.0
Chandan Nagar,Pune,18.56254387,73.93169403,5500,1,0,0,0,Semi-Furnished,150,0,1,Studio Apartment,1095.0
Santacruz East,Mumbai,19.08174324,72.85057831,55000,2,0,0,0,Semi-Furnished,1000,1,2,Apartment,1095.0
Chembur,Mumbai,19.04992294,72.90982056,63000,2,1,1,300000,Semi-Furnished,1105,1,2,Apartment,60.0
Chikhali,Pune,18.6844101,73.83165741,15000,2,2,0,45000,Semi-Furnished,800,1,1,Apartment,23.0
Defence Colony,Delhi,28.57183075,77.23332977,301012,3,2,0,1012010,Unfurnished,2856,1,3,Independent Floor,150.0
Hauz Khas,Delhi,28.55542183,77.20988464,301022,4,2,0,1810202,Unfurnished,5896,1,4,Independent Floor,180.0
Panchsheel Enclave,Delhi,28.54351997,77.22973633,401100,4,2,0,1010202,Unfurnished,5896,1,4,Independent Floor,180.0
Baner,Pune,18.56766319,73.77165222,80000,3,2,1,300000,Semi-Furnished,2359,1,3,Apartment,1460.0
Sector-18 Dwarka,Delhi,28.58742332,77.03553009,27000,2,0,0,0,Semi-Furnished,1900,1,3,Apartment,1095.0
laxmi nagar,Delhi,28.63550949,77.26966095,20000,2,0,0,0,Furnished,1300,1,3,Independent Floor,1095.0
Thane West,Mumbai,19.25602722,72.97692108,25000,2,0,0,0,Semi-Furnished,700,1,2,Apartment,365.0
Paschim Vihar,Delhi,28.65725327,77.09198761,24000,1,0,0,0,Semi-Furnished,1100,1,2,Apartment,30.0
Vasai,Mumbai,19.40745163,72.82662964,9000,1,0,0,0,Semi-Furnished,545,1,1,Apartment,60.0
Kothrud,Pune,18.50485802,73.80524445,15000,1,0,0,40000,Semi-Furnished,640,1,1,Apartment,30.0
Tathawade,Pune,18.6384201,73.73475647,13100,2,0,0,0,Semi-Furnished,945,1,2,Apartment,1095.0
Vasant Kunj,Delhi,28.52631378,77.14366913,341010,4,2,0,1001022,Unfurnished,5896,1,4,Independent House,60.0
Ghansoli,Mumbai,19.12399673,72.9980545,11400,1,1,0,30400,Unfurnished,600,1,1,Apartment,180.0
Wanowrie,Pune,18.49072266,73.8996048,26000,2,1,0,60000,Unfurnished,1000,1,2,Apartment,30.0
Greater kailash 1,Delhi,28.5484314,77.24311829,200000,3,0,0,0,Semi-Furnished,1600,1,3,Independent Floor,5.0
Wagholi,Pune,18.59135246,73.97054291,20000,2,0,0,0,Semi-Furnished,1100,1,2,Apartment,1095.0
Wagholi,Pune,18.56408691,73.96179962,45000,2,2,0,130000,Semi-Furnished,1400,1,3,Apartment,365.0
Chembur,Mumbai,19.05305481,72.90200043,155000,3,0,0,0,Unfurnished,1655,1,3,Apartment,6.0
Mira Road East,Mumbai,19.28087616,72.87459564,16000,1,0,0,0,Semi-Furnished,580,1,1,Apartment,1095.0
Bavdhan,Pune,18.50663567,73.77935791,21500,1,0,0,0,Unfurnished,900,1,2,Independent Floor,0.5416666666666666
Virar,Mumbai,19.47192574,72.80041504,8000,2,0,0,0,Semi-Furnished,750,1,1,Apartment,30.0
Goregaon East,Mumbai,19.14554596,72.85346985,70000,2,0,1,300000,Semi-Furnished,1068,1,2,Apartment,365.0
NIBM Annex Mohammadwadi,Pune,18.46794891,73.90599823,29000,3,0,0,0,Semi-Furnished,1700,1,3,Apartment,1460.0
Kharadi,Pune,18.55116081,73.9292984,35000,2,0,0,0,Furnished,1000,1,2,Apartment,7.0
Kharadi,Pune,18.55300331,73.93356323,6500,1,1,0,10000,Unfurnished,500,1,1,Apartment,730.0
Hadapsar,Pune,18.50113678,73.9384613,16000,2,2,0,35000,Unfurnished,1100,1,3,Apartment,1095.0
Dhanori,Pune,18.58198738,73.88442993,24000,2,0,0,60000,Unfurnished,992,1,2,Apartment,19.0
Baner,Pune,18.55939865,73.78768921,15000,1,0,0,0,Furnished,650,1,1,Apartment,30.0
Malviya Nagar,Delhi,28.5332737,77.20761871,45000,2,0,0,0,Unfurnished,1200,1,3,Independent Floor,365.0
Ghansoli,Mumbai,19.11929512,72.99339294,39000,2,0,0,0,Semi-Furnished,1219,1,2,Apartment,1095.0
Gulmohar park,Delhi,28.55765915,77.21248627,301222,3,2,0,1020202,Unfurnished,2741,1,3,Independent Floor,365.0
Uttam Nagar,Delhi,28.61945724,77.05670929,10000,2,0,0,0,Furnished,540,1,2,Independent Floor,4.0
Sheikh Sarai,Delhi,28.53427887,77.20841217,12500,1,1,1,12500,Semi-Furnished,450,1,1,Apartment,1095.0
Vasant Kunj,Delhi,28.52456093,77.14914703,80000,3,0,0,0,Unfurnished,1800,1,4,Apartment,30.0
Bandra West,Mumbai,19.05635643,72.8288269,140000,3,0,0,0,Semi-Furnished,1300,1,3,Apartment,30.0
Chattarpur,Delhi,28.49046516,77.17954254,15000,2,0,0,0,Semi-Furnished,864,1,2,Independent Floor,16.0
Jor bagh,Delhi,28.67728996,77.15930176,326265,4,2,0,1010202,Unfurnished,6521,1,5,Independent Floor,150.0
Dombivali,Mumbai,19.15792465,73.07858276,16000,3,0,0,0,Unfurnished,880,1,3,Apartment,1095.0
Dabri,Delhi,28.60993385,77.09203339,18000,2,0,0,0,Semi-Furnished,900,1,3,Independent Floor,25.0
Thane West,Mumbai,19.18934631,72.96398163,26000,1,0,0,0,Furnished,650,1,1,Apartment,30.0
Fursungi,Pune,18.48614311,73.9524231,10000,1,1,1,15000,Semi-Furnished,640,1,1,Apartment,365.0
Yari Road,Mumbai,19.13883018,72.80986786,100000,4,2,1,300000,Furnished,1650,1,3,Apartment,90.0
Malabar Hill,Mumbai,18.95371056,72.8004303,525000,4,0,0,0,Semi-Furnished,3200,1,4,Apartment,30.0
Lohegaon,Pune,18.62320328,73.91668701,26000,3,0,0,0,Semi-Furnished,1405,1,3,Apartment,3.0
Panchsheel Park,Delhi,28.54154015,77.21611786,666262,4,2,0,2010022,Unfurnished,5896,1,4,Villa,180.0
Wagholi,Pune,18.58865738,74.00753784,13000,2,2,0,40000,Unfurnished,1075,1,2,Apartment,14.0
Pimple Saudagar,Pune,18.59467697,73.80156708,34000,3,0,0,0,Furnished,1780,1,3,Apartment,1095.0
Karampura,Delhi,28.665308,77.15024567,16000,1,0,0,0,Semi-Furnished,365,0,1,Studio Apartment,15.0
Andheri West,Mumbai,19.1420002,72.8259964,51000,1,0,0,0,Unfurnished,450,1,1,Apartment,30.0
Dadar West,Mumbai,19.01633453,72.83518219,60000,1,0,0,0,Furnished,675,1,1,Apartment,12.0
Dhayari,Pune,18.45897293,73.78629303,16000,2,0,0,0,Semi-Furnished,900,1,2,Apartment,30.0
Defence Colony,Delhi,28.57183075,77.23332977,301012,4,2,0,1818282,Unfurnished,5896,1,4,Independent Floor,150.0
Shanti Niketan,Delhi,28.57792091,77.16937256,301022,3,2,0,1020202,Unfurnished,2771,1,3,Independent Floor,180.0
Pimple Saudagar,Pune,18.59190559,73.79658508,23000,2,2,0,50000,Unfurnished,1000,1,2,Apartment,30.0
Geetanjali Enclave,Delhi,28.53087997,77.20243073,301221,4,2,0,1020200,Unfurnished,5896,1,4,Independent Floor,365.0
Dombivali,Mumbai,19.14808083,73.07962036,10000,1,2,0,35000,Unfurnished,585,1,1,Apartment,1095.0
Undri,Pune,18.44608688,73.9174881,13000,2,3,0,40000,Semi-Furnished,850,1,2,Apartment,730.0
Andheri West,Mumbai,19.13791656,72.81115723,75000,2,0,0,0,Furnished,900,1,2,Apartment,30.0
South Extension 2,Delhi,28.56566048,77.22041321,60000,3,0,0,0,Semi-Furnished,1500,1,3,Apartment,18.0
Govandi,Mumbai,19.05069542,72.91756439,61000,2,0,0,0,Unfurnished,1100,1,2,Apartment,30.0
Dwarka Mor,Delhi,28.6241684,77.0315094,23000,2,0,0,0,Semi-Furnished,1500,1,3,Independent Floor,365.0
Hauz Khas Enclave,Delhi,28.54795647,77.2009964,95000,4,3,0,95000,Semi-Furnished,4500,1,4,Apartment,1095.0
Tingre Nagar,Pune,18.57694817,73.88828278,25000,2,0,0,80000,Unfurnished,1340,1,2,Apartment,60.0
Sheikh Sarai,Delhi,28.53440666,77.21583557,12000,3,1,0,12000,Semi-Furnished,560,1,1,Apartment,10.0
Yerawada,Pune,18.56700897,73.88340759,20000,2,0,0,60000,Unfurnished,950,1,2,Apartment,18.0
Dwarka Mor,Delhi,28.62432671,77.02622986,8000,2,0,0,0,Semi-Furnished,800,1,2,Independent Floor,21.0
Wagholi,Pune,18.57670975,73.99583435,12000,2,2,0,24000,Unfurnished,989,1,2,Apartment,365.0
Virar,Mumbai,19.46718788,72.8056488,6500,2,0,0,0,Semi-Furnished,610,1,1,Apartment,1095.0
Sus,Pune,18.56287003,73.75579071,16000,1,0,1,40000,Unfurnished,720,1,1,Apartment,30.0
Jogeshwari East,Mumbai,19.13470268,72.86564636,25000,2,0,0,0,Semi-Furnished,550,1,1,Apartment,730.0
Bandra West,Mumbai,19.05635643,72.8288269,65000,1,0,0,0,Furnished,950,1,1,Apartment,30.0
Mulund West,Mumbai,19.17752266,72.96000671,70000,3,0,0,0,Furnished,1190,1,3,Apartment,30.0
Malviya Nagar,Delhi,28.53744888,77.21738434,32500,2,2,1,32500,Semi-Furnished,1350,1,3,Apartment,1095.0
Wanwadi,Pune,18.48744965,73.89952087,15000,1,0,0,0,Semi-Furnished,750,1,1,Apartment,1095.0
Dhanori,Pune,18.59836388,73.90181732,17000,1,0,0,0,Semi-Furnished,650,1,2,Apartment,3.0
Vadgaon Budruk,Pune,18.47921181,73.82107544,8000,1,1,1,20000,Semi-Furnished,750,1,1,Apartment,365.0
East of Kailash,Delhi,28.55871391,77.25095367,45000,2,1,0,90000,Semi-Furnished,1500,1,3,Independent Floor,150.0
Bhayandar East,Mumbai,19.30729294,72.86174774,12000,2,0,0,0,Semi-Furnished,630,1,2,Apartment,1095.0
Defence Colony,Delhi,28.57709885,77.23474884,290000,4,2,0,290000,Furnished,2877,1,3,Apartment,180.0
Greater kailash 1,Delhi,28.55195999,77.23581696,100000,3,0,0,0,Semi-Furnished,2000,1,3,Independent Floor,16.0
Lohegaon,Pune,18.59333038,73.93199158,8000,2,0,0,0,Semi-Furnished,640,1,1,Apartment,730.0
Borivali East,Mumbai,19.21996117,72.86444092,45000,2,0,0,200000,Unfurnished,802,1,2,Apartment,10.0
Anand Niketan,Delhi,28.57889748,77.1645813,125000,4,0,0,0,Semi-Furnished,1600,1,3,Independent Floor,1095.0
Greater kailash 1,Delhi,28.55195999,77.23581696,140000,4,0,0,0,Semi-Furnished,3600,1,4,Apartment,270.0
Dhanori,Pune,18.60192871,73.90148163,19000,2,0,0,0,Semi-Furnished,925,1,2,Apartment,11.0
Panvel,Mumbai,18.95307922,73.14958191,12000,2,0,0,0,Unfurnished,1242,1,2,Apartment,1095.0
Andheri East,Mumbai,19.13495827,72.86820984,15000,1,0,0,0,Semi-Furnished,250,0,1,Studio Apartment,1095.0
Mira Road East,Mumbai,19.26652908,72.87171173,18000,2,0,0,0,Semi-Furnished,760,1,1,Apartment,18.0
Hinjewadi,Pune,18.57535172,73.67964935,23000,2,0,0,0,Furnished,1100,1,2,Apartment,1095.0
Pimple Gurav,Pune,18.59726143,73.81361389,9500,1,0,0,0,Semi-Furnished,850,1,1,Apartment,1095.0
Kalyan West,Mumbai,19.2664547,73.13716125,10000,1,1,0,60000,Semi-Furnished,750,1,1,Apartment,365.0
Lohegaon,Pune,18.60578346,73.91027069,21000,2,0,0,0,Semi-Furnished,710,1,2,Apartment,3.0
Golf Links,Delhi,28.59763908,77.23332977,301015,3,2,0,1818282,Unfurnished,2741,1,3,Independent Floor,180.0
Malad West,Mumbai,19.18054199,72.83812714,46000,2,0,0,0,Unfurnished,1050,1,2,Apartment,21.0
Hadapsar,Pune,18.49514008,73.92334747,42000,3,1,0,125000,Unfurnished,1660,1,3,Apartment,365.0
Mira Road East,Mumbai,19.27972221,72.88388824,25500,2,0,0,0,Furnished,600,1,1,Apartment,0.4583333333333333
MATUNGA WEST,Mumbai,19.02820587,72.84375763,40000,2,0,0,0,Unfurnished,550,1,1,Apartment,1095.0
Byculla,Mumbai,18.97682762,72.83912659,210000,3,0,0,0,Unfurnished,2343,1,3,Apartment,270.0
Dwarka Mor,Delhi,28.62307167,77.02771759,5500,1,1,0,5500,Semi-Furnished,450,1,1,Independent Floor,365.0
Surajmal Vihar,Delhi,28.65982056,77.30496979,61000,3,0,0,0,Semi-Furnished,2025,1,3,Independent Floor,30.0
Andheri West,Mumbai,19.12855911,72.81993103,38000,1,0,0,0,Semi-Furnished,600,1,1,Apartment,1095.0
Ghansoli,Mumbai,19.11830139,72.99414825,45000,2,4,1,150000,Unfurnished,1200,1,2,Apartment,180.0
Dombivali East,Mumbai,19.20380211,73.09098053,7100,1,0,0,0,Unfurnished,600,1,1,Apartment,3.0
Vasant Kunj Sector A,Delhi,28.51416779,77.17008209,40000,2,1,0,120000,Semi-Furnished,1000,1,2,Apartment,1095.0
Andheri West,Mumbai,19.13736153,72.83709717,85000,2,1,1,400000,Semi-Furnished,1053,1,2,Apartment,150.0
Shanti Niketan,Delhi,28.57792091,77.16937256,540405,4,2,0,1546495,Unfurnished,6251,1,4,Villa,365.0
Goregaon West,Mumbai,19.16257477,72.83396149,55000,2,0,0,0,Semi-Furnished,885,1,2,Apartment,0.4583333333333333
Thane West,Mumbai,19.18860817,72.97050476,40000,1,0,0,0,Unfurnished,750,1,2,Apartment,365.0
Andheri West,Mumbai,19.1426239,72.83071136,110000,3,1,1,300000,Furnished,1260,1,3,Apartment,60.0
Andheri East,Mumbai,19.12253952,72.86515045,16500,1,0,0,0,Furnished,300,0,1,Studio Apartment,20.0
Dhanori,Pune,18.59784889,73.89923859,27000,2,2,0,80000,Semi-Furnished,1025,1,2,Apartment,365.0
Hadapsar,Pune,18.48603058,73.93418884,5500,1,0,0,0,Semi-Furnished,600,1,1,Independent Floor,150.0
Greater Kailash II,Delhi,28.53174019,77.24913788,310102,4,2,0,1010202,Unfurnished,5211,1,4,Villa,1095.0
New Friends Colony,Delhi,28.56705093,77.27355957,301011,4,2,0,1010202,Unfurnished,6521,1,5,Independent Floor,150.0
Kharadi,Pune,18.55333519,73.94477844,20000,1,0,0,0,Unfurnished,700,1,1,Independent Floor,12.0
Wagholi,Pune,18.59135246,73.97054291,20000,2,0,0,0,Semi-Furnished,1100,1,2,Apartment,1095.0
Niti Bagh,Delhi,28.55949974,77.21679688,301012,3,2,0,1818228,Unfurnished,2856,1,3,Independent Floor,150.0
Dwarka Mor,Delhi,28.6241684,77.0315094,20000,2,0,0,0,Semi-Furnished,900,1,3,Independent Floor,11.0
